,rmse,correlation,noise,line,angle,adc_q4,step_length,de_dr,hit_count,adc_sum,hull_density,adc_per_hit,curvature,max_adc_norm,scatter_momentum,LABEL
76,0.058933961611480117,99.97338605423842,5,0.56778234,0.2827250844939966,0.30717444,2.513555,2.9502644538879395,98,16903.656,6.034431820343744,172.48628,15.054991,0.98,160.88934,0
77,0.04916714775594487,97.98154013331543,2,0.5583318,1.4626076994664496,0.20398673,58.358543,4.9292755126953125,31,9721.313,11.97710889631433,313.59076,11.9983015,0.0,129.06396,0
78,0.16298786138692115,99.92638722611207,1,0.50987655,0.5461082798019351,0.33044845,102.71661,4.174655437469482,93,27374.69,4.298331478031237,294.3515,5.537202,0.94,416.2139,0
79,0.22023519282629175,95.24217635399394,1,0.47697935,1.793156306404246,0.42294022,105.60252,2.5296378135681152,56,12594.003,3.5922642893263523,224.89291,8.875093,0.98,257.50668,0
80,0.07075532398015771,99.98468976812592,1,0.5757987,0.26210718962143764,0.34589878,84.05725,4.288398742675781,48,18389.459,12.36539544424132,383.11374,5.5992966,0.9583333333333334,361.6981,0
81,0.310189147566577,99.66608215280915,1,0.52640456,66.0832620546746,0.26951078,86.740875,5.186553478240967,67,29323.637,2.6313081116852772,437.66623,5.560272,0.32,438.66266,0
82,0.4327546728284437,94.08351891032407,7,0.62973386,88.32654486142117,0.25361878,64.46992,0.3794507384300232,236,30240.07,1.5736437930358593,128.1359,45.133427,0.16,59.678005,0
83,0.02542066759795905,99.89619996273069,1,0.46559715,0.3919208523749486,0.29802588,201.40132,5.743688106536865,29,11468.882,39.50565747143899,395.4787,2.5733423,0.9310344827586207,715.4468,0
84,0.20666132514841912,99.78428552174948,2,0.7681861,35.16305935285472,0.23573366,199.96286,3.638075351715088,16,5734.628,4.131345601340442,358.41425,16.411566,0.125,50.67991,0
85,0.28399776799436854,99.78525690413854,1,0.5825979,0.9501525709917521,0.35835677,207.63261,4.5027384757995605,55,23180.148,3.6701642453756405,421.45724,4.874811,0.96,496.86978,0
86,0.43289301254965307,99.6881242460366,1,0.7604697,38.51669216366837,0.2377185,59.01492,2.459453582763672,84,18072.506,2.1516283893973345,215.14888,13.591687,0.1,173.60983,0
87,0.04217574963210149,99.8402255020493,3,0.6194611,13.823586020510875,0.23856468,64.5745,2.565207004547119,35,5658.405,11.305052371204534,161.6687,8.08802,0.8571428571428571,194.25363,0
88,5.769212114863046,67.86903913545652,25,3.6120663,5.8569504383378375,0.22183818,85.061134,2.1838762760162354,172,36575.12,0.0966811234942648,212.64606,80.55682,0.22,42.802975,1
